endTime,artistName,trackName,minPlayed,dayOfWeek,dayOfMonth,timeOfDay,date
2021-06-14 12:25:00,Filipe Ret,Invicto,4.283133333333334,Monday,14,12,2021-06-14 00:00:00
2021-06-14 12:29:00,Djonga,O Cara de Óculos (prod. Coyote Beatz),4.166933333333334,Monday,14,12,2021-06-14 00:00:00
2021-06-14 12:33:00,Djonga,Oto Patamá (prod. Coyote Beatz),3.9671000000000003,Monday,14,12,2021-06-14 00:00:00
2021-06-14 12:38:00,Don L,Aquela Fé,5.347066666666667,Monday,14,12,2021-06-14 00:00:00
2021-06-14 12:39:00,Kreepa,Oh No,0.4980333333333334,Monday,14,12,2021-06-14 00:00:00
2021-06-14 12:43:00,Criolo,Zica Vai Lá - Live,3.9724333333333335,Monday,14,12,2021-06-14 00:00:00
2021-06-14 12:46:00,Emicida,Dedo Na Ferida - Live,3.7693333333333334,Monday,14,12,2021-06-14 00:00:00
2021-06-14 12:49:00,Emicida,Rua Augusta - Live,2.9593333333333334,Monday,14,12,2021-06-14 00:00:00
2021-06-14 12:54:00,Criolo,Mariô - Live,4.458,Monday,14,12,2021-06-14 00:00:00
2021-06-14 12:57:00,Criolo,Subirusdoistiozin - Live,3.521333333333333,Monday,14,12,2021-06-14 00:00:00
2021-06-14 13:01:00,Criolo,Demorô - Live,3.562883333333333,Monday,14,13,2021-06-14 00:00:00
2021-06-14 13:05:00,Criolo,Viva (Melô Dos Vileiros) - Live,3.5660000000000003,Monday,14,13,2021-06-14 00:00:00
2021-06-14 13:08:00,Criolo,Só Mais Uma Noite - Live,3.144433333333333,Monday,14,13,2021-06-14 00:00:00
2021-06-14 13:14:00,Criolo,Não Existe Amor Em SP - Live,6.541333333333333,Monday,14,13,2021-06-14 00:00:00
2021-06-14 13:18:00,Criolo,Linha De Frente - Live,4.006216666666666,Monday,14,13,2021-06-14 00:00:00
2021-06-14 13:22:00,Criolo,A Cada Vento - Live,4.056216666666667,Monday,14,13,2021-06-14 00:00:00
2021-06-14 13:27:00,Emicida,Outras Palavras - Live,4.91355,Monday,14,13,2021-06-14 00:00:00
2021-06-14 13:31:00,Criolo,Lion Man - Live,4.128,Monday,14,13,2021-06-14 00:00:00
2021-06-14 13:35:00,Criolo,Grajauex - Live,3.1908833333333333,Monday,14,13,2021-06-14 00:00:00
2021-06-14 13:39:00,Criolo,Triunfo - Live,4.5571,Monday,14,13,2021-06-14 00:00:00
2021-06-14 13:41:00,Criolo,"Capítulo 4, Versículo 3 - Live",2.11755,Monday,14,13,2021-06-14 00:00:00
2021-06-14 13:46:00,Criolo,Vida Loka I - Live,4.530666666666666,Monday,14,13,2021-06-14 00:00:00
2021-06-14 13:52:00,Criolo,Bogotá - Live,6.162883333333334,Monday,14,13,2021-06-14 00:00:00
2021-06-14 13:58:00,Djonga,Oto Patamá (prod. Coyote Beatz),3.9671000000000003,Monday,14,13,2021-06-14 00:00:00
2021-06-14 14:01:00,Djonga,Todo Errado (prod. Coyote Beatz),3.2933333333333334,Monday,14,14,2021-06-14 00:00:00
2021-06-14 14:05:00,Djonga,Gelo (prod. Coyote Beatz),3.8181333333333334,Monday,14,14,2021-06-14 00:00:00
2021-06-14 14:09:00,Djonga,Hoje Não (prod. Coyote Beatz),3.6696833333333334,Monday,14,14,2021-06-14 00:00:00
2021-06-14 14:12:00,Djonga,Mania (prod. Coyote Beatz),3.112,Monday,14,14,2021-06-14 00:00:00
2021-06-14 14:15:00,Djonga,Procuro Alguém (prod. Coyote Beatz),3.5663833333333335,Monday,14,14,2021-06-14 00:00:00
2021-06-14 14:19:00,Djonga,Deus Dará (prod. Coyote Beatz),3.802,Monday,14,14,2021-06-14 00:00:00
2021-06-14 14:21:00,Djonga,Amr Sinto Falta da Nssa Ksa (prod. Renan Samam),2.2758499999999997,Monday,14,14,2021-06-14 00:00:00
2021-06-14 14:28:00,BIN,Apê 1001,2.857133333333333,Monday,14,14,2021-06-14 00:00:00
2021-06-14 14:33:00,L7NNON,Perdição,4.583333333333333,Monday,14,14,2021-06-14 00:00:00
2021-06-14 14:37:00,Papatinho,Traje de Verão (feat. Péricles),0.7241833333333333,Monday,14,14,2021-06-14 00:00:00
2021-06-14 14:40:00,Xamã,De Novo,2.4269499999999997,Monday,14,14,2021-06-14 00:00:00
2021-06-14 14:43:00,Filipe Ret,Ilusão,3.62885,Monday,14,14,2021-06-14 00:00:00
2021-06-14 14:46:00,Mc Poze do Rodo,Vida Louca,2.5945833333333335,Monday,14,14,2021-06-14 00:00:00
2021-06-14 14:48:00,Filipe Ret,Corte Americano,2.3255666666666666,Monday,14,14,2021-06-14 00:00:00
2021-06-14 14:50:00,Orochi,Na Onda,1.76,Monday,14,14,2021-06-14 00:00:00
2021-06-14 16:03:00,Pineapple StormTv,Poesia Acústica 10: Recomeçar,1.3191,Monday,14,16,2021-06-14 00:00:00
2021-06-14 20:42:00,Aerosmith,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",0.5240333333333334,Monday,14,20,2021-06-14 00:00:00
2021-06-14 20:42:00,Aerosmith,Crazy,0.019966666666666667,Monday,14,20,2021-06-14 00:00:00
2021-06-14 20:47:00,Aerosmith,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",4.9959999999999996,Monday,14,20,2021-06-14 00:00:00
2021-06-14 20:52:00,Aerosmith,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",4.9959999999999996,Monday,14,20,2021-06-14 00:00:00
2021-06-14 20:57:00,Aerosmith,Crazy,5.278216666666666,Monday,14,20,2021-06-14 00:00:00
2021-06-14 21:02:00,Aerosmith,Cryin',5.138883333333334,Monday,14,21,2021-06-14 00:00:00
2021-06-14 21:07:00,Aerosmith,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",4.979333333333333,Monday,14,21,2021-06-14 00:00:00
2021-06-14 21:13:00,Aerosmith,Amazing,5.936000000000001,Monday,14,21,2021-06-14 00:00:00
2021-06-14 21:16:00,Aerosmith,Pink,2.8129166666666667,Monday,14,21,2021-06-14 00:00:00
2021-06-14 21:19:00,Djonga,Easy Money,0.0,Monday,14,21,2021-06-14 00:00:00
2021-06-14 21:19:00,Djonga,Easy Money,3.186983333333333,Monday,14,21,2021-06-14 00:00:00
2021-06-14 21:22:00,Djonga,Easy Money,3.186983333333333,Monday,14,21,2021-06-14 00:00:00
2021-06-14 21:26:00,Djonga,Easy Money,3.186983333333333,Monday,14,21,2021-06-14 00:00:00
2021-06-14 21:29:00,Djonga,Easy Money,3.186983333333333,Monday,14,21,2021-06-14 00:00:00
2021-06-14 21:32:00,Djonga,Easy Money,0.09906666666666666,Monday,14,21,2021-06-14 00:00:00
2021-06-14 21:32:00,Djonga,Easy Money,3.186983333333333,Monday,14,21,2021-06-14 00:00:00
2021-06-14 21:35:00,Djonga,Nós,3.2299833333333337,Monday,14,21,2021-06-14 00:00:00
2021-06-14 21:39:00,Djonga,Ó Quem Chega,3.70365,Monday,14,21,2021-06-14 00:00:00
2021-06-14 21:43:00,Djonga,Xapralá,3.8105166666666666,Monday,14,21,2021-06-14 00:00:00
2021-06-14 21:47:00,Djonga,Me dá a Mão,3.5999166666666667,Monday,14,21,2021-06-14 00:00:00
2021-06-14 21:50:00,Djonga,Vírgula,3.1896,Monday,14,21,2021-06-14 00:00:00
2021-06-14 21:54:00,Djonga,Ricô,3.8804166666666666,Monday,14,21,2021-06-14 00:00:00
2021-06-14 21:58:00,Djonga,Dá pra ser?,3.94205,Monday,14,21,2021-06-14 00:00:00
2021-06-14 22:03:00,Djonga,Eu,5.172916666666667,Monday,14,22,2021-06-14 00:00:00
2021-06-14 22:06:00,Djonga,Nós,3.2299833333333337,Monday,14,22,2021-06-14 00:00:00
2021-06-14 22:10:00,Djonga,Ó Quem Chega,3.70365,Monday,14,22,2021-06-14 00:00:00
2021-06-14 22:14:00,Djonga,Xapralá,3.8105166666666666,Monday,14,22,2021-06-14 00:00:00
2021-06-14 22:17:00,Djonga,Me dá a Mão,3.5999166666666667,Monday,14,22,2021-06-14 00:00:00
2021-06-14 22:20:00,Djonga,Vírgula,3.1896,Monday,14,22,2021-06-14 00:00:00
2021-06-14 22:24:00,Djonga,Ricô,3.8804166666666666,Monday,14,22,2021-06-14 00:00:00
2021-06-14 22:28:00,Djonga,Dá pra ser?,3.94205,Monday,14,22,2021-06-14 00:00:00
2021-06-14 22:33:00,Djonga,Eu,5.172916666666667,Monday,14,22,2021-06-14 00:00:00
2021-06-14 22:37:00,Djonga,Nós,3.2299833333333337,Monday,14,22,2021-06-14 00:00:00
2021-06-14 22:40:00,Djonga,Ó Quem Chega,3.70365,Monday,14,22,2021-06-14 00:00:00
2021-06-14 22:44:00,Djonga,Hoje Não (prod. Coyote Beatz),3.6696833333333334,Monday,14,22,2021-06-14 00:00:00
2021-06-14 22:48:00,Djonga,O Cara de Óculos (prod. Coyote Beatz),4.166933333333334,Monday,14,22,2021-06-14 00:00:00
2021-06-14 22:52:00,Djonga,Nós,0.03593333333333334,Monday,14,22,2021-06-14 00:00:00
2021-06-14 22:52:00,Djonga,Mania (prod. Coyote Beatz),0.03716666666666667,Monday,14,22,2021-06-14 00:00:00
2021-06-14 22:52:00,Djonga,Procuro Alguém (prod. Coyote Beatz),3.5663833333333335,Monday,14,22,2021-06-14 00:00:00
2021-06-14 22:52:00,Djonga,Ó Quem Chega,0.011766666666666667,Monday,14,22,2021-06-14 00:00:00
2021-06-14 22:52:00,Djonga,Ó Quem Chega,0.04218333333333334,Monday,14,22,2021-06-14 00:00:00
2021-06-14 22:52:00,Djonga,Me dá a Mão,0.0,Monday,14,22,2021-06-14 00:00:00
2021-06-14 22:52:00,Djonga,Xapralá,0.010983333333333335,Monday,14,22,2021-06-14 00:00:00
2021-06-14 22:52:00,Djonga,Xapralá,0.00035,Monday,14,22,2021-06-14 00:00:00
2021-06-14 22:56:00,Djonga,Procuro Alguém (prod. Coyote Beatz),3.5663833333333335,Monday,14,22,2021-06-14 00:00:00
2021-06-14 23:35:00,Djonga,Mania (prod. Coyote Beatz),2.8508666666666667,Monday,14,23,2021-06-14 00:00:00
2021-06-15 17:07:00,Arctic Monkeys,The View From The Afternoon,1.36075,Tuesday,15,17,2021-06-15 00:00:00
2021-06-15 17:07:00,The Neighbourhood,Beautiful Oblivion (feat. IDK),0.2551333333333333,Tuesday,15,17,2021-06-15 00:00:00
2021-06-15 17:07:00,Arctic Monkeys,No. 1 Party Anthem,0.13351666666666664,Tuesday,15,17,2021-06-15 00:00:00
2021-06-15 17:10:00,Arctic Monkeys,Only Ones Who Know,3.079333333333333,Tuesday,15,17,2021-06-15 00:00:00
2021-06-15 17:12:00,Arctic Monkeys,Riot Van,2.248883333333333,Tuesday,15,17,2021-06-15 00:00:00
2021-06-15 17:15:00,Arctic Monkeys,I Wanna Be Yours,3.065933333333333,Tuesday,15,17,2021-06-15 00:00:00
2021-06-15 17:19:00,Arctic Monkeys,Piledriver Waltz,3.398,Tuesday,15,17,2021-06-15 00:00:00
2021-06-15 17:23:00,Arctic Monkeys,Secret Door,3.717766666666667,Tuesday,15,17,2021-06-15 00:00:00
2021-06-15 17:26:00,Arctic Monkeys,Fluorescent Adolescent,3.0648833333333334,Tuesday,15,17,2021-06-15 00:00:00
2021-06-15 17:29:00,Arctic Monkeys,Bigger Boys and Stolen Sweethearts,3.0106666666666664,Tuesday,15,17,2021-06-15 00:00:00
2021-06-15 17:31:00,Arctic Monkeys,Why'd You Only Call Me When You're High?,2.6853833333333332,Tuesday,15,17,2021-06-15 00:00:00
2021-06-15 17:36:00,Arctic Monkeys,Dance Little Liar,4.7248833333333335,Tuesday,15,17,2021-06-15 00:00:00
2021-06-15 17:41:00,Arctic Monkeys,Do I Wanna Know?,4.5399,Tuesday,15,17,2021-06-15 00:00:00
2021-06-15 17:44:00,Arctic Monkeys,Crying Lightning,3.7471,Tuesday,15,17,2021-06-15 00:00:00
2021-06-15 17:50:00,Arctic Monkeys,A Certain Romance,5.52,Tuesday,15,17,2021-06-15 00:00:00
2021-06-15 17:59:00,Arctic Monkeys,No. 1 Party Anthem,4.052183333333334,Tuesday,15,17,2021-06-15 00:00:00
2021-06-15 18:02:00,Arctic Monkeys,Suck It and See,3.766433333333333,Tuesday,15,18,2021-06-15 00:00:00
2021-06-15 18:06:00,Arctic Monkeys,Fire And The Thud,3.958883333333333,Tuesday,15,18,2021-06-15 00:00:00
2021-06-15 18:09:00,Arctic Monkeys,The Bakery,2.942,Tuesday,15,18,2021-06-15 00:00:00
2021-06-15 18:12:00,Arctic Monkeys,Mardy Bum,2.924,Tuesday,15,18,2021-06-15 00:00:00
2021-06-15 18:16:00,Arctic Monkeys,Snap Out Of It,3.2171666666666665,Tuesday,15,18,2021-06-15 00:00:00
2021-06-15 18:19:00,Arctic Monkeys,Love is a Laserquest,3.190433333333333,Tuesday,15,18,2021-06-15 00:00:00
2021-06-15 18:22:00,Arctic Monkeys,Cornerstone,3.2995500000000004,Tuesday,15,18,2021-06-15 00:00:00
2021-06-15 18:25:00,Arctic Monkeys,Too Much To Ask,3.0542166666666666,Tuesday,15,18,2021-06-15 00:00:00
2021-06-15 18:28:00,Arctic Monkeys,No Buses,3.2886666666666664,Tuesday,15,18,2021-06-15 00:00:00
2021-06-15 18:32:00,Arctic Monkeys,Mad Sounds,3.5835166666666667,Tuesday,15,18,2021-06-15 00:00:00
2021-06-15 18:35:00,Arctic Monkeys,Reckless Serenade,2.7124333333333337,Tuesday,15,18,2021-06-15 00:00:00
2021-06-15 18:38:00,Arctic Monkeys,Joining The Dots,3.316666666666667,Tuesday,15,18,2021-06-15 00:00:00
2021-06-15 18:41:00,Arctic Monkeys,Only Ones Who Know,3.079333333333333,Tuesday,15,18,2021-06-15 00:00:00
2021-06-15 18:43:00,Arctic Monkeys,Riot Van,2.248883333333333,Tuesday,15,18,2021-06-15 00:00:00
2021-06-15 18:46:00,Arctic Monkeys,I Wanna Be Yours,3.065933333333333,Tuesday,15,18,2021-06-15 00:00:00
2021-06-15 18:50:00,Arctic Monkeys,Piledriver Waltz,3.398,Tuesday,15,18,2021-06-15 00:00:00
2021-06-15 18:54:00,Arctic Monkeys,Secret Door,3.717766666666667,Tuesday,15,18,2021-06-15 00:00:00
2021-06-15 18:57:00,Arctic Monkeys,Fluorescent Adolescent,3.0648833333333334,Tuesday,15,18,2021-06-15 00:00:00
2021-06-15 19:00:00,Arctic Monkeys,Bigger Boys and Stolen Sweethearts,3.0106666666666664,Tuesday,15,19,2021-06-15 00:00:00
2021-06-15 19:02:00,Arctic Monkeys,Why'd You Only Call Me When You're High?,2.6853833333333332,Tuesday,15,19,2021-06-15 00:00:00
2021-06-15 19:07:00,Arctic Monkeys,Dance Little Liar,4.7248833333333335,Tuesday,15,19,2021-06-15 00:00:00
2021-06-15 19:12:00,Arctic Monkeys,Do I Wanna Know?,4.5399,Tuesday,15,19,2021-06-15 00:00:00
2021-06-15 19:15:00,Arctic Monkeys,Crying Lightning,3.7471,Tuesday,15,19,2021-06-15 00:00:00
2021-06-15 19:37:00,Arctic Monkeys,A Certain Romance,4.699333333333333,Tuesday,15,19,2021-06-15 00:00:00
2021-06-16 07:53:00,Djonga,Easy Money,3.186983333333333,Wednesday,16,7,2021-06-16 00:00:00
2021-06-16 07:57:00,Djonga,Procuro Alguém (prod. Coyote Beatz),3.339733333333333,Wednesday,16,7,2021-06-16 00:00:00
2021-06-16 08:10:00,Djonga,Easy Money,5.885083333333333,Wednesday,16,8,2021-06-16 00:00:00
2021-06-16 08:14:00,Djonga,Easy Money,3.186983333333333,Wednesday,16,8,2021-06-16 00:00:00
2021-06-16 08:17:00,Djonga,Easy Money,3.186983333333333,Wednesday,16,8,2021-06-16 00:00:00
2021-06-16 08:18:00,Djonga,Easy Money,0.33805,Wednesday,16,8,2021-06-16 00:00:00
2021-06-16 08:18:00,Pineapple StormTv,Poesia Acústica #9: Melhor Forma,0.3637166666666667,Wednesday,16,8,2021-06-16 00:00:00
2021-06-16 08:18:00,Pineapple StormTv,Eu Não Sou Tão Bom Assim,0.041699999999999994,Wednesday,16,8,2021-06-16 00:00:00
2021-06-16 08:24:00,Djonga,JUNHO DE 94,5.483466666666667,Wednesday,16,8,2021-06-16 00:00:00
2021-06-16 08:26:00,MC Caverinha,Meu Corre,2.8363500000000004,Wednesday,16,8,2021-06-16 00:00:00
2021-06-16 08:30:00,Djonga,TIPO,3.81795,Wednesday,16,8,2021-06-16 00:00:00
2021-06-16 08:34:00,Djonga,Procuro Alguém (prod. Coyote Beatz),3.5663833333333335,Wednesday,16,8,2021-06-16 00:00:00
2021-06-16 08:38:00,Djonga,Ó Quem Chega,3.70365,Wednesday,16,8,2021-06-16 00:00:00
2021-06-16 08:43:00,Djonga,UFA,5.8663,Wednesday,16,8,2021-06-16 00:00:00
2021-06-16 08:47:00,Djonga,LEAL,3.544166666666667,Wednesday,16,8,2021-06-16 00:00:00
2021-06-16 08:51:00,Djonga,O Mundo é Nosso,3.731533333333333,Wednesday,16,8,2021-06-16 00:00:00
2021-06-16 08:55:00,Djonga,Dá pra ser?,3.94205,Wednesday,16,8,2021-06-16 00:00:00
2021-06-16 08:58:00,Djonga,Easy Money,3.186983333333333,Wednesday,16,8,2021-06-16 00:00:00
2021-06-16 09:02:00,Djonga,Hoje Não (prod. Coyote Beatz),3.6696833333333334,Wednesday,16,9,2021-06-16 00:00:00
2021-06-16 09:06:00,Djonga,HAT TRICK,4.313583333333333,Wednesday,16,9,2021-06-16 00:00:00
2021-06-16 09:11:00,Djonga,Eu,5.537266666666667,Wednesday,16,9,2021-06-16 00:00:00
2021-06-16 09:15:00,Djonga,ETERNO,3.7731500000000002,Wednesday,16,9,2021-06-16 00:00:00
2021-06-16 09:19:00,Djonga,Gelo (prod. Coyote Beatz),3.8181333333333334,Wednesday,16,9,2021-06-16 00:00:00
2021-06-16 09:23:00,Djonga,BENÇA,3.7375833333333333,Wednesday,16,9,2021-06-16 00:00:00
2021-06-16 09:27:00,Djonga,Santa Ceia,4.654216666666667,Wednesday,16,9,2021-06-16 00:00:00
2021-06-16 09:31:00,Djonga,1010,3.9631499999999997,Wednesday,16,9,2021-06-16 00:00:00
2021-06-16 09:35:00,Djonga,1010,0.0173,Wednesday,16,9,2021-06-16 00:00:00
2021-06-16 09:35:00,Djonga,1010,0.0197,Wednesday,16,9,2021-06-16 00:00:00
2021-06-16 09:35:00,Djonga,Oto Patamá (prod. Coyote Beatz),0.16491666666666666,Wednesday,16,9,2021-06-16 00:00:00
2021-06-16 09:35:00,Djonga,Oto Patamá (prod. Coyote Beatz),3.540766666666667,Wednesday,16,9,2021-06-16 00:00:00
2021-06-16 09:35:00,Djonga,Santa Ceia,0.17831666666666665,Wednesday,16,9,2021-06-16 00:00:00
2021-06-16 09:39:00,Djonga,Corre das Notas,3.6380333333333335,Wednesday,16,9,2021-06-16 00:00:00
2021-06-16 09:42:00,Djonga,Entre o Código da Espada e o Perfume da Rosa,2.136883333333333,Wednesday,16,9,2021-06-16 00:00:00
2021-06-16 09:46:00,Djonga,Fantasmas,0.03623333333333333,Wednesday,16,9,2021-06-16 00:00:00
2021-06-16 09:46:00,Djonga,Esquimó,4.280166666666667,Wednesday,16,9,2021-06-16 00:00:00
2021-06-16 09:51:00,Djonga,Esquimó,4.280166666666667,Wednesday,16,9,2021-06-16 00:00:00
2021-06-16 09:55:00,Djonga,Esquimó,4.280166666666667,Wednesday,16,9,2021-06-16 00:00:00
2021-06-16 09:59:00,Djonga,Esquimó,4.280166666666667,Wednesday,16,9,2021-06-16 00:00:00
2021-06-16 10:03:00,Djonga,Esquimó,4.280166666666667,Wednesday,16,10,2021-06-16 00:00:00
2021-06-16 10:08:00,Djonga,Esquimó,4.280166666666667,Wednesday,16,10,2021-06-16 00:00:00
2021-06-16 10:12:00,Djonga,Esquimó,4.280166666666667,Wednesday,16,10,2021-06-16 00:00:00
2021-06-16 10:16:00,Djonga,Esquimó,4.280166666666667,Wednesday,16,10,2021-06-16 00:00:00
2021-06-16 10:21:00,Djonga,Esquimó,4.280166666666667,Wednesday,16,10,2021-06-16 00:00:00
2021-06-16 10:25:00,Djonga,Esquimó,4.280166666666667,Wednesday,16,10,2021-06-16 00:00:00
2021-06-16 10:29:00,Djonga,Esquimó,4.280166666666667,Wednesday,16,10,2021-06-16 00:00:00
2021-06-16 10:29:00,Djonga,Esquimó,0.09518333333333334,Wednesday,16,10,2021-06-16 00:00:00
2021-06-16 10:33:00,Djonga,Fantasmas,3.9431000000000003,Wednesday,16,10,2021-06-16 00:00:00
2021-06-16 10:38:00,Djonga,Santa Ceia,4.654216666666667,Wednesday,16,10,2021-06-16 00:00:00
2021-06-16 10:41:00,Djonga,Verdades Inventadas,2.88995,Wednesday,16,10,2021-06-16 00:00:00
2021-06-16 10:44:00,Djonga,Geminiano,2.9219500000000003,Wednesday,16,10,2021-06-16 00:00:00
2021-06-16 10:46:00,Djonga,Heresia,2.7861333333333334,Wednesday,16,10,2021-06-16 00:00:00
2021-06-16 10:49:00,Djonga,"Irmãos de Arma, Irmãos de Luta",2.1944833333333333,Wednesday,16,10,2021-06-16 00:00:00
2021-06-16 11:28:00,Djonga,O Mundo é Nosso,0.2968166666666667,Wednesday,16,11,2021-06-16 00:00:00
2021-06-16 22:55:00,Lana Del Rey,Norman fucking Rockwell,3.96515,Wednesday,16,22,2021-06-16 00:00:00
2021-06-19 09:16:00,Djonga,Todo Errado (prod. Coyote Beatz),3.2933333333333334,Saturday,19,9,2021-06-19 00:00:00
2021-06-19 09:20:00,Djonga,Gelo (prod. Coyote Beatz),3.8181333333333334,Saturday,19,9,2021-06-19 00:00:00
2021-06-19 09:23:00,Djonga,Hoje Não (prod. Coyote Beatz),3.6696833333333334,Saturday,19,9,2021-06-19 00:00:00
2021-06-19 09:26:00,Djonga,Mania (prod. Coyote Beatz),3.112,Saturday,19,9,2021-06-19 00:00:00
2021-06-19 09:30:00,Djonga,Procuro Alguém (prod. Coyote Beatz),3.5663833333333335,Saturday,19,9,2021-06-19 00:00:00
2021-06-19 09:34:00,Djonga,Deus Dará (prod. Coyote Beatz),3.802,Saturday,19,9,2021-06-19 00:00:00
2021-06-19 09:36:00,Djonga,Hoje Não (prod. Coyote Beatz),0.15308333333333335,Saturday,19,9,2021-06-19 00:00:00
2021-06-19 09:36:00,Djonga,Amr Sinto Falta da Nssa Ksa (prod. Renan Samam),2.2758499999999997,Saturday,19,9,2021-06-19 00:00:00
2021-06-19 09:37:00,Baco Exu do Blues,Me Desculpa Jay Z,0.32015,Saturday,19,9,2021-06-19 00:00:00
2021-06-19 09:41:00,Djonga,O Cara de Óculos (prod. Coyote Beatz),4.166933333333334,Saturday,19,9,2021-06-19 00:00:00
2021-06-19 09:44:00,Djonga,Não Sei Rezar (prod. Coyote Beatz),3.0535,Saturday,19,9,2021-06-19 00:00:00
2021-06-19 09:48:00,Djonga,Oto Patamá (prod. Coyote Beatz),3.9671000000000003,Saturday,19,9,2021-06-19 00:00:00
2021-06-19 09:51:00,Djonga,Todo Errado (prod. Coyote Beatz),3.2933333333333334,Saturday,19,9,2021-06-19 00:00:00
2021-06-19 09:55:00,Djonga,Gelo (prod. Coyote Beatz),3.8181333333333334,Saturday,19,9,2021-06-19 00:00:00
2021-06-19 09:59:00,Djonga,Mania (prod. Coyote Beatz),0.42153333333333337,Saturday,19,9,2021-06-19 00:00:00
2021-06-19 09:59:00,Djonga,Hoje Não (prod. Coyote Beatz),3.6696833333333334,Saturday,19,9,2021-06-19 00:00:00
2021-06-21 21:07:00,Pineapple StormTv,Eu Não Sou Tão Bom Assim,4.0421000000000005,Monday,21,21,2021-06-21 00:00:00
2021-06-21 21:11:00,Pineapple StormTv,Eu Não Sou Tão Bom Assim,4.0421000000000005,Monday,21,21,2021-06-21 00:00:00
2021-06-21 21:15:00,Pineapple StormTv,Eu Não Sou Tão Bom Assim,4.0421000000000005,Monday,21,21,2021-06-21 00:00:00
2021-06-21 21:19:00,Pineapple StormTv,Eu Não Sou Tão Bom Assim,3.9615333333333336,Monday,21,21,2021-06-21 00:00:00
2021-06-21 21:20:00,Tropa do Bruxo,Oclin e Evoque,0.8010333333333333,Monday,21,21,2021-06-21 00:00:00
2021-06-21 21:21:00,Djonga,Easy Money,1.00325,Monday,21,21,2021-06-21 00:00:00
2021-06-21 21:24:00,Cronixta,Deus É Mãe,0.33963333333333334,Monday,21,21,2021-06-21 00:00:00
2021-06-21 21:24:00,Cronixta,Deus É Mãe,3.3581166666666666,Monday,21,21,2021-06-21 00:00:00
2021-06-21 21:50:00,Duda Raupp,Janelas,0.7580333333333333,Monday,21,21,2021-06-21 00:00:00
2021-06-22 15:56:00,Duda Raupp,Janelas,2.6547666666666667,Tuesday,22,15,2021-06-22 00:00:00
2021-06-22 15:58:00,3030,Alma de Cigana - Acústico,2.4883666666666664,Tuesday,22,15,2021-06-22 00:00:00
2021-06-22 16:02:00,3030,Tempo de Se Amar - Acústico,3.576916666666667,Tuesday,22,16,2021-06-22 00:00:00
2021-06-22 16:06:00,3030,Lunar - Acústico,4.0111,Tuesday,22,16,2021-06-22 00:00:00
2021-06-22 16:16:00,3030,Céu - Acústico,0.7366333333333334,Tuesday,22,16,2021-06-22 00:00:00
2021-06-23 15:21:00,L7NNON,Muro De Berlim (Papasessions#9),1.0958666666666665,Wednesday,23,15,2021-06-23 00:00:00
2021-06-23 15:30:00,Pineapple StormTv,Poesia Acústica 11: Nada Mudou,10.0,Wednesday,23,15,2021-06-23 00:00:00
2021-06-23 15:33:00,Filipe Ret,Corte Americano,2.3255666666666666,Wednesday,23,15,2021-06-23 00:00:00
2021-06-23 15:35:00,Mc Poze do Rodo,Vida Louca,2.5945833333333335,Wednesday,23,15,2021-06-23 00:00:00
2021-06-23 15:39:00,L7NNON,Nada é pra sempre,3.8321166666666664,Wednesday,23,15,2021-06-23 00:00:00
2021-06-23 15:42:00,Djonga,Easy Money,3.186983333333333,Wednesday,23,15,2021-06-23 00:00:00
2021-06-23 15:44:00,Orochi,Reis da Revoada,1.8681833333333333,Wednesday,23,15,2021-06-23 00:00:00
2021-06-23 15:44:00,Costa Gold,O Pai Tá On,0.12213333333333334,Wednesday,23,15,2021-06-23 00:00:00
2021-06-23 15:48:00,Djonga,Nós,3.2299833333333337,Wednesday,23,15,2021-06-23 00:00:00
2021-06-23 15:49:00,Orochi,Amor de Fim de Noite,0.4082,Wednesday,23,15,2021-06-23 00:00:00
2021-06-23 15:49:00,Kawe,Mds,1.0767333333333333,Wednesday,23,15,2021-06-23 00:00:00
2021-06-23 15:49:00,L7NNON,Abre a porta,0.018733333333333334,Wednesday,23,15,2021-06-23 00:00:00
2021-06-23 15:53:00,Pineapple StormTv,Eu Não Sou Tão Bom Assim,4.0421000000000005,Wednesday,23,15,2021-06-23 00:00:00
2021-06-23 15:54:00,Djonga,O Cara de Óculos (prod. Coyote Beatz),0.6144499999999999,Wednesday,23,15,2021-06-23 00:00:00
2021-06-23 15:58:00,Pineapple StormTv,Eu Não Sou Tão Bom Assim,4.0421000000000005,Wednesday,23,15,2021-06-23 00:00:00
2021-06-23 15:58:00,Filipe Ret,Louco Pra Voltar - 2.0,0.059949999999999996,Wednesday,23,15,2021-06-23 00:00:00
2021-06-23 16:07:00,Pineapple StormTv,Poesia Acústica #6: Era uma Vez,9.630316666666666,Wednesday,23,16,2021-06-23 00:00:00
2021-06-23 16:11:00,Oriente,Mandona - Acústico,3.9999833333333332,Wednesday,23,16,2021-06-23 00:00:00
2021-06-23 16:15:00,Djonga,LEAL,3.544166666666667,Wednesday,23,16,2021-06-23 00:00:00
2021-06-23 16:25:00,Pineapple StormTv,Poesia Acústica #7: Céu Azul,9.533966666666666,Wednesday,23,16,2021-06-23 00:00:00
